cluster_rank,level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,candidate_method,cluster_raw_id,cluster_candidate_count,cluster_min,cluster_max,cluster_mid,cluster_mean,cluster_median,cluster_width,cluster_score,score_mean,score_sum,rank_weight_sum,best_candidate_rank_in_cluster,actual_published_level,cluster_mid_signed_error,cluster_mid_abs_error,cluster_mean_abs_error,cluster_median_abs_error,cluster_contains_actual,cluster_mid_within_3,cluster_mid_within_5,cluster_band_plus_3_contains_actual,cluster_band_plus_5_contains_actual,candidate_anchor_keys,candidate_prices,candidate_ranks
1,2025-12-24,2025-12-23,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,1,2,4482.3925,4484.54,4483.46625,4483.46625,4483.46625,2.1475,70.713598,61.38517,122.770339,1.5,1,4479.79,-3.67625,3.67625,3.67625,3.67625,False,False,True,True,True,prior_range_fraction::prev_range_0.75 | prior_hlc::previous_close,4482.392500 | 4484.540000,1 | 2
1,2025-12-24,2025-12-23,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,1,1,4462.42875,4462.42875,4462.42875,4462.42875,4462.42875,0.0,82.728131,88.324364,88.324364,1.0,1,4467.74,5.31125,5.31125,5.31125,5.31125,False,False,False,False,False,red_box_quarter::red_box_1_75pct,4462.428750,1
2,2025-12-24,2025-12-23,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,2,1,4482.3925,4482.3925,4482.3925,4482.3925,4482.3925,0.0,69.870291,73.052225,73.052225,0.5,2,4467.74,-14.6525,14.6525,14.6525,14.6525,False,False,False,False,False,prior_range_fraction::prev_range_0.75,4482.392500,2
1,2025-12-24,2025-12-23,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,2,1,4467.50125,4467.50125,4467.50125,4467.50125,4467.50125,0.0,82.858478,88.5491,88.5491,1.0,1,4455.68,-11.82125,11.82125,11.82125,11.82125,False,False,False,False,False,green_box_quarter::green_box_1_75pct,4467.501250,1
2,2025-12-24,2025-12-23,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,1,1,4447.5375,4447.5375,4447.5375,4447.5375,4447.5375,0.0,78.097381,87.236864,87.236864,0.5,2,4455.68,8.1425,8.1425,8.1425,8.1425,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4447.537500,2
1,2025-12-26,2025-12-24,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,1,2,4487.095,4488.68125,4487.888125,4487.888125,4487.888125,1.58625,88.890694,91.873437,183.746875,1.5,1,4492.12,4.231875,4.231875,4.231875,4.231875,False,False,True,False,True,prior_hlc::previous_mid | green_box_quarter::green_box_1_75pct,4487.095000 | 4488.681250,2 | 1
2,2025-12-26,2025-12-24,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,2,1,4499.980026,4499.980026,4499.980026,4499.980026,4499.980026,0.0,79.154531,91.358387,91.358387,0.333333,3,4492.12,-7.860026,7.860026,7.860026,7.860026,False,False,False,False,False,prior_range_fraction::prev_range_0.666667,4499.980026,3
1,2025-12-26,2025-12-24,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,2,1,4477.97242,4477.97242,4477.97242,4477.97242,4477.97242,0.0,84.031267,90.57115,90.57115,1.0,1,4479.11,1.13758,1.13758,1.13758,1.13758,False,True,True,True,True,prior_range_fraction::prev_range_0.382,4477.972420,1
2,2025-12-26,2025-12-24,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,1,1,4467.7675,4467.7675,4467.7675,4467.7675,4467.7675,0.0,66.853,67.85,67.85,0.5,2,4479.11,11.3425,11.3425,11.3425,11.3425,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4467.767500,2
1,2025-12-26,2025-12-24,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,2,1,4458.10375,4458.10375,4458.10375,4458.10375,4458.10375,0.0,85.119188,92.446875,92.446875,1.0,1,4466.22,8.11625,8.11625,8.11625,8.11625,False,False,False,False,False,prior_range_fraction::prev_range_0.125,4458.103750,1
2,2025-12-26,2025-12-24,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,1,2,4445.2675,4448.44,4446.85375,4446.85375,4446.85375,3.1725,66.116304,64.209375,128.41875,0.833333,2,4466.22,19.36625,19.36625,19.36625,19.36625,False,False,False,False,False,red_box_midline::red_mid_2 | prior_hlc::previous_low,4445.267500 | 4448.440000,3 | 2
1,2025-12-26,2025-12-24,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,1,1,4431.85375,4431.85375,4431.85375,4431.85375,4431.85375,0.0,74.986555,74.976819,74.976819,1.0,1,4454.16,22.30625,22.30625,22.30625,22.30625,False,False,False,False,False,red_box_quarter::red_box_2_75pct,4431.853750,1
1,2025-12-29,2025-12-26,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,1,4,4526.87669,4537.49125,4532.18397,4531.84386,4531.50375,10.61456,87.4271,89.829734,359.318937,2.083333,1,4530.28,-1.90397,1.90397,1.56386,1.22375,True,True,True,True,True,prior_range_fraction::prev_range_0.666667 | green_box_edge::green_edge_1 | prior_range_fraction::prev_range_0.75 | red_box_quarter::red_box_1_25pct,4526.876690 | 4530.385000 | 4532.622500 | 4537.491250,2 | 1 | 4 | 3
2,2025-12-29,2025-12-26,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,2,1,4549.86,4549.86,4549.86,4549.86,4549.86,0.0,47.957467,39.409426,39.409426,0.2,5,4530.28,-19.58,19.58,19.58,19.58,False,False,False,False,False,prior_hlc::previous_high,4549.860000,5
1,2025-12-29,2025-12-26,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,1,2,4515.385,4518.01625,4516.700625,4516.700625,4516.700625,2.63125,89.02481,93.69019,187.380379,1.5,1,4515.32,-1.380625,1.380625,1.380625,1.380625,False,True,True,True,True,prior_hlc::previous_mid | green_box_quarter::green_box_1_75pct,4515.385000 | 4518.016250,2 | 1
2,2025-12-29,2025-12-26,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,4,1,4555.1225,4555.1225,4555.1225,4555.1225,4555.1225,0.0,78.97424,91.047541,91.047541,0.333333,3,4515.32,-39.8025,39.8025,39.8025,39.8025,False,False,False,False,False,green_box_midline::green_mid_2,4555.122500,3
3,2025-12-29,2025-12-26,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,2,1,4525.1225,4525.1225,4525.1225,4525.1225,4525.1225,0.0,77.919342,90.378176,90.378176,0.25,4,4515.32,-9.8025,9.8025,9.8025,9.8025,False,False,False,False,False,red_box_midline::red_mid_1,4525.122500,4
4,2025-12-29,2025-12-26,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,3,1,4541.24125,4541.24125,4541.24125,4541.24125,4541.24125,0.0,76.801771,89.140984,89.140984,0.2,5,4515.32,-25.92125,25.92125,25.92125,25.92125,False,False,False,False,False,prior_range_fraction::prev_range_0.875,4541.241250,5
1,2025-12-29,2025-12-26,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,1,3,4503.89331,4507.2489,4505.571105,4505.59657,4505.6475,3.35559,92.337378,94.466029,283.398087,1.75,1,4499.26,-6.311105,6.311105,6.33657,6.3875,False,False,False,False,True,prior_range_fraction::prev_range_0.333333 | green_box_midline::green_mid_1 | prior_range_fraction::prev_range_0.382,4503.893310 | 4505.647500 | 4507.248900,4 | 1 | 2
2,2025-12-29,2025-12-26,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,3,1,4518.01625,4518.01625,4518.01625,4518.01625,4518.01625,0.0,80.826437,94.240984,94.240984,0.333333,3,4499.26,-18.75625,18.75625,18.75625,18.75625,False,False,False,False,False,green_box_quarter::green_box_1_75pct,4518.016250,3
3,2025-12-29,2025-12-26,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,2,1,4512.75375,4512.75375,4512.75375,4512.75375,4512.75375,0.0,79.048914,93.015369,93.015369,0.2,5,4499.26,-13.49375,13.49375,13.49375,13.49375,False,False,False,False,False,red_box_quarter::red_box_1_75pct,4512.753750,5
1,2025-12-29,2025-12-26,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,2,2,4488.01625,4489.52875,4488.7725,4488.7725,4488.7725,1.5125,91.068969,95.517188,191.034375,1.5,1,4482.36,-6.4125,6.4125,6.4125,6.4125,False,False,False,False,False,red_box_quarter::red_box_2_25pct | prior_range_fraction::prev_range_0.125,4488.016250 | 4489.528750,2 | 1
2,2025-12-29,2025-12-26,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,4,1,4542.75375,4542.75375,4542.75375,4542.75375,4542.75375,0.0,80.719292,94.05625,94.05625,0.333333,3,4482.36,-60.39375,60.39375,60.39375,60.39375,False,False,False,False,False,green_box_quarter::green_box_2_25pct,4542.753750,3
3,2025-12-29,2025-12-26,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,3,1,4500.385,4500.385,4500.385,4500.385,4500.385,0.0,77.24325,89.2125,89.2125,0.25,4,4482.36,-18.025,18.025,18.025,18.025,False,False,False,False,False,red_box_edge::red_edge_1,4500.385000,4
4,2025-12-29,2025-12-26,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE,1,1,4480.91,4480.91,4480.91,4480.91,4480.91,0.0,73.9505,84.225,84.225,0.2,5,4482.36,1.45,1.45,1.45,1.45,False,True,True,True,True,prior_hlc::previous_low,4480.910000,5
1,2025-12-30,2025-12-29,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE,1,1,4441.09,4441.09,4441.09,4441.09,4441.09,0.0,83.242314,89.210887,89.210887,1.0,1,4350.13,-90.96,90.96,90.96,90.96,False,False,False,False,False,green_box_edge::green_edge_1,4441.090000,1
1,2025-12-30,2025-12-29,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE,1,1,4411.09,4411.09,4411.09,4411.09,4411.09,0.0,74.788814,74.635887,74.635887,1.0,1,4329.56,-81.53,81.53,81.53,81.53,False,False,False,False,False,red_box_edge::red_edge_1,4411.090000,1
1,2025-12-30,2025-12-29,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE,1,1,4384.883251,4384.883251,4384.883251,4384.883251,4384.883251,0.0,73.809922,72.948142,72.948142,1.0,1,4312.71,-72.173251,72.173251,72.173251,72.173251,False,False,False,False,False,prior_range_fraction::prev_range_0.333333,4384.883251,1
1,2025-12-30,2025-12-29,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE,1,1,4364.28,4364.28,4364.28,4364.28,4364.28,0.0,33.282787,3.07377,3.07377,1.0,1,4296.74,-67.54,67.54,67.54,67.54,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4364.280000,1
1,2026-01-01,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,2,4371.025,4373.16,4372.0925,4372.0925,4372.0925,2.135,84.871884,88.075893,176.151785,1.333333,1,4359.13,-12.9625,12.9625,12.9625,12.9625,False,False,False,False,False,green_box_midline::green_mid_2 | prior_hlc::previous_high,4371.025000 | 4373.160000,1 | 3
2,2026-01-01,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4338.89,4338.89,4338.89,4338.89,4338.89,0.0,79.394119,89.472619,89.472619,0.5,2,4359.13,20.24,20.24,20.24,20.24,False,False,False,False,False,green_box_edge::green_edge_1,4338.890000,2
3,2026-01-01,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4318.87,4318.87,4318.87,4318.87,4318.87,0.0,68.281214,73.760714,73.760714,0.25,4,4359.13,40.26,40.26,40.26,40.26,False,False,False,False,False,prior_hlc::previous_close,4318.870000,4
4,2026-01-01,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4387.0925,4387.0925,4387.0925,4387.0925,4387.0925,0.0,34.752598,16.642411,16.642411,0.2,5,4359.13,-27.9625,27.9625,27.9625,27.9625,False,False,False,False,False,green_box_quarter::green_box_2_75pct,4387.092500,5
1,2026-01-01,2025-12-31,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,2,4322.216667,4324.9575,4323.587084,4323.587084,4323.587084,2.740833,84.925213,90.236458,180.472917,1.25,1,4342.0,18.412916,18.412916,18.412916,18.412916,False,False,False,False,False,prior_hlc::previous_pivot_hlc3 | red_box_quarter::red_box_1_75pct,4322.216667 | 4324.957500,1 | 4
2,2026-01-01,2025-12-31,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,3,4335.51772,4340.313366,4337.915543,4338.240362,4338.89,4.795646,82.707164,89.932182,269.796547,1.033333,2,4342.0,4.084457,4.084457,3.759638,3.11,False,False,True,True,True,prior_range_fraction::prev_range_0.618 | green_box_edge::green_edge_1 | prior_range_fraction::prev_range_0.666667,4335.517720 | 4338.890000 | 4340.313366,3 | 2 | 5
1,2026-01-01,2025-12-31,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,3,4306.755,4312.26228,4309.50864,4309.302427,4308.89,5.50728,78.071102,73.82329,221.469871,1.7,1,4324.37,14.86136,14.86136,15.067573,15.48,False,False,False,False,False,green_box_midline::green_mid_1 | red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,4306.755000 | 4308.890000 | 4312.262280,5 | 1 | 2
2,2026-01-01,2025-12-31,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4299.255,4299.255,4299.255,4299.255,4299.255,0.0,77.206494,87.999702,87.999702,0.333333,3,4324.37,25.115,25.115,25.115,25.115,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4299.255000,3
3,2026-01-01,2025-12-31,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4276.755,4276.755,4276.755,4276.755,4276.755,0.0,67.632339,72.641964,72.641964,0.25,4,4324.37,47.615,47.615,47.615,47.615,False,False,False,False,False,red_box_midline::red_mid_2,4276.755000,4
1,2026-01-01,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4292.8225,4292.8225,4292.8225,4292.8225,4292.8225,0.0,84.743123,91.798488,91.798488,1.0,1,4308.35,15.5275,15.5275,15.5275,15.5275,False,False,False,False,False,red_box_quarter::red_box_2_25pct,4292.822500,1
2,2026-01-01,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4274.62,4274.62,4274.62,4274.62,4274.62,0.0,78.663016,88.212097,88.212097,0.5,2,4308.35,33.73,33.73,33.73,33.73,False,False,False,False,False,prior_hlc::previous_low,4274.620000,2
3,2026-01-01,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4244.62,4244.62,4244.62,4244.62,4244.62,0.0,58.28557,55.377419,55.377419,0.333333,3,4308.35,63.73,63.73,63.73,63.73,False,False,False,False,False,red_box_edge::red_edge_2,4244.620000,3
4,2026-01-01,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4260.6875,4260.6875,4260.6875,4260.6875,4260.6875,0.0,48.69047,39.983569,39.983569,0.25,4,4308.35,47.6625,47.6625,47.6625,47.6625,False,False,False,False,False,red_box_quarter::red_box_2_75pct,4260.687500,4
1,2026-01-02,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,2,4371.025,4373.16,4372.0925,4372.0925,4372.0925,2.135,84.170262,88.015625,176.03125,1.25,1,4376.66,4.5675,4.5675,4.5675,4.5675,False,False,True,False,True,green_box_midline::green_mid_2 | prior_hlc::previous_high,4371.025000 | 4373.160000,1 | 4
2,2026-01-02,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4360.8425,4360.8425,4360.8425,4360.8425,4360.8425,0.0,79.826875,90.21875,90.21875,0.5,2,4376.66,15.8175,15.8175,15.8175,15.8175,False,False,False,False,False,prior_range_fraction::prev_range_0.875,4360.842500,2
3,2026-01-02,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4338.89,4338.89,4338.89,4338.89,4338.89,0.0,78.051292,89.45625,89.45625,0.333333,3,4376.66,37.77,37.77,37.77,37.77,False,False,False,False,False,green_box_edge::green_edge_1,4338.890000,3
4,2026-01-02,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4318.87,4318.87,4318.87,4318.87,4318.87,0.0,67.878625,73.75625,73.75625,0.2,5,4376.66,57.79,57.79,57.79,57.79,False,False,False,False,False,prior_hlc::previous_close,4318.870000,5
1,2026-01-02,2025-12-31,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,3,4335.51772,4341.025,4338.27136,4338.477573,4338.89,5.50728,86.972419,90.779583,272.33875,1.583333,1,4352.91,14.63864,14.63864,14.432427,14.02,False,False,False,False,False,prior_range_fraction::prev_range_0.618 | green_box_edge::green_edge_1 | red_box_midline::red_mid_1,4335.517720 | 4338.890000 | 4341.025000,4 | 3 | 1
2,2026-01-02,2025-12-31,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,2,4322.216667,4324.9575,4323.587084,4323.587084,4323.587084,2.740833,80.504067,90.2,180.4,0.7,2,4352.91,29.322916,29.322916,29.322916,29.322916,False,False,False,False,False,prior_hlc::previous_pivot_hlc3 | red_box_quarter::red_box_1_75pct,4322.216667 | 4324.957500,2 | 5
1,2026-01-02,2025-12-31,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4323.89,4323.89,4323.89,4323.89,4323.89,0.0,85.614,93.3,93.3,1.0,1,4330.45,6.56,6.56,6.56,6.56,False,False,False,False,False,prior_hlc::previous_mid,4323.890000,1
2,2026-01-02,2025-12-31,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,2,4308.89,4312.26228,4310.57614,4310.57614,4310.57614,3.37228,81.349662,90.7769,181.5538,0.833333,2,4330.45,19.87386,19.87386,19.87386,19.87386,False,False,False,False,False,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,4308.890000 | 4312.262280,2 | 3
3,2026-01-02,2025-12-31,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4299.255,4299.255,4299.255,4299.255,4299.255,0.0,76.51825,87.9625,87.9625,0.25,4,4330.45,31.195,31.195,31.195,31.195,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4299.255000,4
4,2026-01-02,2025-12-31,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4276.755,4276.755,4276.755,4276.755,4276.755,0.0,67.22975,72.6375,72.6375,0.2,5,4330.45,53.695,53.695,53.695,53.695,False,False,False,False,False,red_box_midline::red_mid_2,4276.755000,5
1,2026-01-02,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,5,1,4308.89,4308.89,4308.89,4308.89,4308.89,0.0,85.527,93.15,93.15,1.0,1,4308.24,-0.65,0.65,0.65,0.65,False,True,True,True,True,red_box_edge::red_edge_1,4308.890000,1
2,2026-01-02,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4292.8225,4292.8225,4292.8225,4292.8225,4292.8225,0.0,80.70214,91.727827,91.727827,0.5,2,4308.24,15.4175,15.4175,15.4175,15.4175,False,False,False,False,False,red_box_quarter::red_box_2_25pct,4292.822500,2
3,2026-01-02,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4274.62,4274.62,4274.62,4274.62,4274.62,0.0,77.2985,88.158333,88.158333,0.333333,3,4308.24,33.62,33.62,33.62,33.62,False,False,False,False,False,prior_hlc::previous_low,4274.620000,3
4,2026-01-02,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4244.62,4244.62,4244.62,4244.62,4244.62,0.0,57.585048,55.319048,55.319048,0.25,4,4308.24,63.62,63.62,63.62,63.62,False,False,False,False,False,red_box_edge::red_edge_2,4244.620000,4
5,2026-01-02,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4260.6875,4260.6875,4260.6875,4260.6875,4260.6875,0.0,48.255723,39.923661,39.923661,0.2,5,4308.24,47.5525,47.5525,47.5525,47.5525,False,False,False,False,False,red_box_quarter::red_box_2_75pct,4260.687500,5
1,2026-01-05,2026-01-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4355.89875,4355.89875,4355.89875,4355.89875,4355.89875,0.0,82.11462,87.266587,87.266587,1.0,1,4375.02,19.12125,19.12125,19.12125,19.12125,False,False,False,False,False,green_box_quarter::green_box_1_75pct,4355.898750,1
1,2026-01-05,2026-01-02,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4340.6025,4340.6025,4340.6025,4340.6025,4340.6025,0.0,82.797933,88.444712,88.444712,1.0,1,4350.66,10.0575,10.0575,10.0575,10.0575,False,False,False,False,False,green_box_midline::green_mid_1,4340.602500,1
1,2026-01-05,2026-01-02,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4325.30625,4325.30625,4325.30625,4325.30625,4325.30625,0.0,82.15087,87.329087,87.329087,1.0,1,4326.31,1.00375,1.00375,1.00375,1.00375,False,True,True,True,True,green_box_quarter::green_box_1_25pct,4325.306250,1
1,2026-01-05,2026-01-02,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4310.01,4310.01,4310.01,4310.01,4310.01,0.0,80.945,85.25,85.25,1.0,1,4303.29,-6.72,6.72,6.72,6.72,False,False,False,False,False,prior_hlc::previous_low,4310.010000,1
1,2026-01-06,2026-01-05,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4418.493371,4418.493371,4418.493371,4418.493371,4418.493371,0.0,85.494084,93.093249,93.093249,1.0,1,4459.82,41.326629,41.326629,41.326629,41.326629,False,False,False,False,False,prior_range_fraction::prev_range_0.666667,4418.493371,1
2,2026-01-06,2026-01-05,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4438.0475,4438.0475,4438.0475,4438.0475,4438.0475,0.0,77.424983,86.077557,86.077557,0.5,2,4459.82,21.7725,21.7725,21.7725,21.7725,False,False,False,False,False,red_box_quarter::red_box_1_25pct,4438.047500,2
