level_date,prev_date,published_level,source_column,best_anchor_price,signed_distance_points,abs_distance_points,within_tolerance,within_1,within_2,within_3,within_5,within_10,best_anchor_family,best_anchor_name,best_anchor_side,best_box_index,best_fraction,prev_high,prev_low,prev_close,prev_range,box_size,box_padding
2026-01-04,2026-01-02,10.0,level_name,4157.64,-4147.64,4147.64,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4402.38,4310.01,4332.72,92.36999999999989,61.184999999999945,30.0
2026-01-05,2026-01-02,1.0,level_name,4157.64,-4156.64,4156.64,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4402.38,4310.01,4332.72,92.36999999999989,61.184999999999945,30.0
2026-01-05,2026-01-02,2.0,level_name,4157.64,-4155.64,4155.64,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4402.38,4310.01,4332.72,92.36999999999989,61.184999999999945,30.0
2026-01-05,2026-01-02,3.0,level_name,4157.64,-4154.64,4154.64,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4402.38,4310.01,4332.72,92.36999999999989,61.184999999999945,30.0
2026-01-05,2026-01-02,4.0,level_name,4157.64,-4153.64,4153.64,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4402.38,4310.01,4332.72,92.36999999999989,61.184999999999945,30.0
2026-01-05,2026-01-02,5.0,level_name,4157.64,-4152.64,4152.64,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4402.38,4310.01,4332.72,92.36999999999989,61.184999999999945,30.0
2026-01-05,2026-01-02,6.0,level_name,4157.64,-4151.64,4151.64,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4402.38,4310.01,4332.72,92.36999999999989,61.184999999999945,30.0
2026-01-05,2026-01-02,7.0,level_name,4157.64,-4150.64,4150.64,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4402.38,4310.01,4332.72,92.36999999999989,61.184999999999945,30.0
2026-01-05,2026-01-02,8.0,level_name,4157.64,-4149.64,4149.64,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4402.38,4310.01,4332.72,92.36999999999989,61.184999999999945,30.0
2026-01-05,2026-01-02,9.0,level_name,4157.64,-4148.64,4148.64,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4402.38,4310.01,4332.72,92.36999999999989,61.184999999999945,30.0
2026-01-06,2026-01-05,1.0,level_name,4172.06,-4171.06,4171.06,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4455.78,4343.92,4448.89,111.85999999999967,70.92999999999984,30.0
2026-01-06,2026-01-05,2.0,level_name,4172.06,-4170.06,4170.06,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4455.78,4343.92,4448.89,111.85999999999967,70.92999999999984,30.0
2026-01-06,2026-01-05,3.0,level_name,4172.06,-4169.06,4169.06,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4455.78,4343.92,4448.89,111.85999999999967,70.92999999999984,30.0
2026-01-06,2026-01-05,4.0,level_name,4172.06,-4168.06,4168.06,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4455.78,4343.92,4448.89,111.85999999999967,70.92999999999984,30.0
2026-01-06,2026-01-05,5.0,level_name,4172.06,-4167.06,4167.06,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4455.78,4343.92,4448.89,111.85999999999967,70.92999999999984,30.0
2026-01-06,2026-01-05,6.0,level_name,4172.06,-4166.06,4166.06,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4455.78,4343.92,4448.89,111.85999999999967,70.92999999999984,30.0
2026-01-06,2026-01-05,7.0,level_name,4172.06,-4165.06,4165.06,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4455.78,4343.92,4448.89,111.85999999999967,70.92999999999984,30.0
2026-01-06,2026-01-05,8.0,level_name,4172.06,-4164.06,4164.06,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4455.78,4343.92,4448.89,111.85999999999967,70.92999999999984,30.0
2026-01-06,2026-01-05,9.0,level_name,4172.06,-4163.06,4163.06,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4455.78,4343.92,4448.89,111.85999999999967,70.92999999999984,30.0
2026-01-06,2026-01-05,10.0,level_name,4172.06,-4162.06,4162.06,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4455.78,4343.92,4448.89,111.85999999999967,70.92999999999984,30.0
2026-01-06,2026-01-05,11.0,level_name,4172.06,-4161.06,4161.06,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4455.78,4343.92,4448.89,111.85999999999967,70.92999999999984,30.0
2026-02-01,2026-01-30,1.0,level_name,3862.58,-3861.58,3861.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-01,2026-01-30,2.0,level_name,3862.58,-3860.58,3860.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-01,2026-01-30,3.0,level_name,3862.58,-3859.58,3859.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-01,2026-01-30,4.0,level_name,3862.58,-3858.58,3858.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-01,2026-01-30,5.0,level_name,3862.58,-3857.58,3857.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-01,2026-01-30,6.0,level_name,3862.58,-3856.58,3856.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-01,2026-01-30,7.0,level_name,3862.58,-3855.58,3855.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-01,2026-01-30,8.0,level_name,3862.58,-3854.58,3854.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
