level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,superset_audited_candidate_price,superset_audited_abs_error,superset_audited_within_5,original_oracle_candidate_price,original_oracle_abs_error,original_oracle_mode,original_oracle_keys,superset_audited_source,rolling_candidate_price,rolling_source_family,rolling_source_type,rolling_adjustment,rolling_residual_col,rolling_prior_sample_count,rolling_min_source_date,rolling_max_source_date,rolling_lookback_days,rolling_same_day_leakage,rolling_future_leakage,rolling_date_safe,rolling_candidate_abs_error,rolling_candidate_within_3,rolling_candidate_within_5,rolling_candidate_status,rolling_candidate_score
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4072.66125,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,0.0,,,,,,False,False,True,1.03125,True,True,ROLLING_WITHIN_3,30.0
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4075.969375,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,3.308125,superset_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,4.339375,False,True,ROLLING_WITHIN_5,138.72035
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4075.969375,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_median,3.308125,superset_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,4.339375,False,True,ROLLING_WITHIN_5,138.72035
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4067.312897,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q25,-5.348353,superset_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,4.317103,False,True,ROLLING_WITHIN_5,135.057132
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4067.312897,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_q25,-5.348353,superset_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,4.317103,False,True,ROLLING_WITHIN_5,135.057132
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4087.184219,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q75,14.522968,superset_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,15.554218,False,False,ROLLING_GT10,134.323163
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4087.184219,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_q75,14.522968,superset_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,15.554218,False,False,ROLLING_GT10,134.323163
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4077.551769,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,4.890519,superset_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,5.921769,False,False,ROLLING_WITHIN_10,135.593758
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4077.551769,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_mean,4.890519,superset_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,5.921769,False,False,ROLLING_WITHIN_10,135.593758
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4079.96375,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent5_median,7.3025,superset_residual,5.0,2026-06-22,2026-06-29,1.0,False,False,True,8.33375,False,False,ROLLING_WITHIN_10,113.4008
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4079.96375,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_recent5_median,7.3025,superset_residual,5.0,2026-06-22,2026-06-29,1.0,False,False,True,8.33375,False,False,ROLLING_WITHIN_10,113.4008
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4082.52664,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,9.86539,superset_residual,8.0,2026-06-17,2026-06-29,1.0,False,False,True,10.89664,False,False,ROLLING_GT10,118.945769
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4082.52664,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_recent8_median,9.86539,superset_residual,8.0,2026-06-17,2026-06-29,1.0,False,False,True,10.89664,False,False,ROLLING_GT10,118.945769
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.728125,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent12_median,6.066875,superset_residual,12.0,2026-06-11,2026-06-29,1.0,False,False,True,7.098125,False,False,ROLLING_WITHIN_10,124.24965
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.728125,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_recent12_median,6.066875,superset_residual,12.0,2026-06-11,2026-06-29,1.0,False,False,True,7.098125,False,False,ROLLING_WITHIN_10,124.24965
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4076.703125,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent20_median,4.041875,superset_residual,20.0,2026-06-01,2026-06-29,1.0,False,False,True,5.073125,False,False,ROLLING_WITHIN_10,132.41165
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4076.703125,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_recent20_median,4.041875,superset_residual,20.0,2026-06-01,2026-06-29,1.0,False,False,True,5.073125,False,False,ROLLING_WITHIN_10,132.41165
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4075.943125,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,3.281875,original_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,4.313125,False,True,ROLLING_WITHIN_5,138.72245
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4075.943125,ROLLING_LEVEL_RESIDUAL,original_base_level_original_median,3.281875,original_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,4.313125,False,True,ROLLING_WITHIN_5,137.97245
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4066.948225,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_q25,-5.713025,original_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,4.681775,False,True,ROLLING_WITHIN_5,135.027958
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4066.948225,ROLLING_LEVEL_RESIDUAL,original_base_level_original_q25,-5.713025,original_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,4.681775,False,True,ROLLING_WITHIN_5,134.277958
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4087.184219,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_q75,14.522968,original_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,15.554218,False,False,ROLLING_GT10,134.323163
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4087.184219,ROLLING_LEVEL_RESIDUAL,original_base_level_original_q75,14.522968,original_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,15.554218,False,False,ROLLING_GT10,133.573163
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4077.293183,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,4.631933,original_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,5.663183,False,False,ROLLING_WITHIN_10,135.614445
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4077.293183,ROLLING_LEVEL_RESIDUAL,original_base_level_original_mean,4.631933,original_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,5.663183,False,False,ROLLING_WITHIN_10,134.864445
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4079.96375,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_recent5_median,7.3025,original_residual,5.0,2026-06-22,2026-06-29,1.0,False,False,True,8.33375,False,False,ROLLING_WITHIN_10,113.4008
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4079.96375,ROLLING_LEVEL_RESIDUAL,original_base_level_original_recent5_median,7.3025,original_residual,5.0,2026-06-22,2026-06-29,1.0,False,False,True,8.33375,False,False,ROLLING_WITHIN_10,112.6508
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4082.52664,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_recent8_median,9.86539,original_residual,8.0,2026-06-17,2026-06-29,1.0,False,False,True,10.89664,False,False,ROLLING_GT10,118.945769
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4082.52664,ROLLING_LEVEL_RESIDUAL,original_base_level_original_recent8_median,9.86539,original_residual,8.0,2026-06-17,2026-06-29,1.0,False,False,True,10.89664,False,False,ROLLING_GT10,118.195769
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4079.04625,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_recent12_median,6.385,original_residual,12.0,2026-06-11,2026-06-29,1.0,False,False,True,7.41625,False,False,ROLLING_WITHIN_10,124.2242
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4079.04625,ROLLING_LEVEL_RESIDUAL,original_base_level_original_recent12_median,6.385,original_residual,12.0,2026-06-11,2026-06-29,1.0,False,False,True,7.41625,False,False,ROLLING_WITHIN_10,123.4742
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4077.02125,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_recent20_median,4.36,original_residual,20.0,2026-06-01,2026-06-29,1.0,False,False,True,5.39125,False,False,ROLLING_WITHIN_10,132.3862
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4077.02125,ROLLING_LEVEL_RESIDUAL,original_base_level_original_recent20_median,4.36,original_residual,20.0,2026-06-01,2026-06-29,1.0,False,False,True,5.39125,False,False,ROLLING_WITHIN_10,131.6362
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4081.935416,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_median,9.274166,expanded_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,10.305416,False,False,ROLLING_GT10,138.243067
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4081.935416,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_median,9.274166,expanded_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,10.305416,False,False,ROLLING_GT10,137.493067
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4064.629711,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q25,-8.031539,expanded_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,7.000289,False,False,ROLLING_WITHIN_10,134.842477
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4064.629711,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_q25,-8.031539,expanded_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,7.000289,False,False,ROLLING_WITHIN_10,134.092477
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4097.140938,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q75,24.479688,expanded_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,25.510938,False,False,ROLLING_GT10,133.526625
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4097.140938,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_q75,24.479688,expanded_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,25.510938,False,False,ROLLING_GT10,132.776625
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4081.507542,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_mean,8.846292,expanded_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,9.877542,False,False,ROLLING_WITHIN_10,135.277297
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4081.507542,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_mean,8.846292,expanded_residual,184.0,2025-10-02,2026-06-29,1.0,False,False,True,9.877542,False,False,ROLLING_WITHIN_10,134.527297
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4091.125,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent5_median,18.46375,expanded_residual,5.0,2026-06-22,2026-06-29,1.0,False,False,True,19.495,False,False,ROLLING_GT10,112.5079
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4091.125,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_recent5_median,18.46375,expanded_residual,5.0,2026-06-22,2026-06-29,1.0,False,False,True,19.495,False,False,ROLLING_GT10,111.7579
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4089.663125,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent8_median,17.001875,expanded_residual,8.0,2026-06-17,2026-06-29,1.0,False,False,True,18.033125,False,False,ROLLING_GT10,118.37485
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4089.663125,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_recent8_median,17.001875,expanded_residual,8.0,2026-06-17,2026-06-29,1.0,False,False,True,18.033125,False,False,ROLLING_GT10,117.62485
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4089.663125,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent12_median,17.001875,expanded_residual,12.0,2026-06-11,2026-06-29,1.0,False,False,True,18.033125,False,False,ROLLING_GT10,123.37485
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4089.663125,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_recent12_median,17.001875,expanded_residual,12.0,2026-06-11,2026-06-29,1.0,False,False,True,18.033125,False,False,ROLLING_GT10,122.62485
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4088.003125,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent20_median,15.341875,expanded_residual,20.0,2026-06-01,2026-06-29,1.0,False,False,True,16.373125,False,False,ROLLING_GT10,131.50765
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4088.003125,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_recent20_median,15.341875,expanded_residual,20.0,2026-06-01,2026-06-29,1.0,False,False,True,16.373125,False,False,ROLLING_GT10,130.75765
