level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,original_oracle_candidate_price,original_oracle_abs_error,original_oracle_within_3,original_oracle_within_5,original_oracle_mode,original_oracle_rank,original_oracle_keys,expanded_oracle_candidate_price,expanded_oracle_abs_error,expanded_oracle_within_3,expanded_oracle_within_5,expanded_oracle_source_families,expanded_oracle_source_types,superset_audited_candidate_price,superset_audited_abs_error,superset_audited_within_3,superset_audited_within_5,superset_audited_source,expanded_minus_original_error,superset_violation,superset_lost_original_within_5,superset_audit_status,candidate_generation_recovered_within_5,candidate_generation_recovered_within_3
2025-12-29,2025-12-26,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL,4530.28,4532.18397,1.90397,True,True,MODE_C_BALANCED,1.0,prior_range_fraction::prev_range_0.666667 | green_box_edge::green_edge_1 | prior_range_fraction::prev_range_0.75 | red_box_quarter::red_box_1_25pct,4541.021985,10.741985,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual,4532.18397,1.90397,True,True,ORIGINAL_ORACLE_PRESERVED,8.838015,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2025-12-29,2025-12-26,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL,4515.32,4516.700625,1.380625,True,True,MODE_E_SPACING_PRESERVATION,3.0,prior_hlc::previous_mid | green_box_quarter::green_box_1_75pct,4535.911563,20.591563,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual,4516.700625,1.380625,True,True,ORIGINAL_ORACLE_PRESERVED,19.210938,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2025-12-29,2025-12-26,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL,4499.26,4505.571105,6.311105,False,False,MODE_E_SPACING_PRESERVATION,1.0,prior_range_fraction::prev_range_0.333333 | green_box_midline::green_mid_1 | prior_range_fraction::prev_range_0.382,4511.793677,12.533677,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual,4505.571105,6.311105,False,False,ORIGINAL_ORACLE_PRESERVED,6.222572,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
2025-12-29,2025-12-26,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL,4482.36,4480.91,1.45,True,True,MODE_C_BALANCED,3.0,prior_hlc::previous_low,4490.6475,8.2875,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual,4480.91,1.45,True,True,ORIGINAL_ORACLE_PRESERVED,6.8375,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-01,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4359.13,4372.0925,12.9625,False,False,MODE_C_BALANCED,1.0,green_box_midline::green_mid_2 | prior_hlc::previous_high,4379.5925,20.4625,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4372.0925,12.9625,False,False,ORIGINAL_ORACLE_PRESERVED,7.5,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
2026-01-01,2025-12-31,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4342.0,4337.915543,4.084457,False,True,MODE_C_BALANCED,1.0,prior_range_fraction::prev_range_0.618 | green_box_edge::green_edge_1 | prior_range_fraction::prev_range_0.666667,4330.751313,11.248687,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4337.915543,4.084457,False,True,ORIGINAL_ORACLE_PRESERVED,7.16423,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-01,2025-12-31,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4324.37,4309.50864,14.86136,False,False,MODE_C_BALANCED,1.0,green_box_midline::green_mid_1 | red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,4293.13182,31.23818,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4309.50864,14.86136,False,False,ORIGINAL_ORACLE_PRESERVED,16.37682,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
2026-01-01,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4308.35,4292.8225,15.5275,False,False,MODE_C_BALANCED,1.0,red_box_quarter::red_box_2_25pct,4268.72125,39.62875,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4292.8225,15.5275,False,False,ORIGINAL_ORACLE_PRESERVED,24.10125,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
2026-01-02,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4376.66,4372.0925,4.5675,False,True,MODE_C_BALANCED,1.0,green_box_midline::green_mid_2 | prior_hlc::previous_high,4345.48125,31.17875,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4372.0925,4.5675,False,True,ORIGINAL_ORACLE_PRESERVED,26.61125,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-02,2025-12-31,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4352.91,4338.27136,14.63864,False,False,MODE_C_BALANCED,1.0,prior_range_fraction::prev_range_0.618 | green_box_edge::green_edge_1 | red_box_midline::red_mid_1,4330.929222,21.980778,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4338.27136,14.63864,False,False,ORIGINAL_ORACLE_PRESERVED,7.342138,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
2026-01-02,2025-12-31,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4330.45,4323.89,6.56,False,False,MODE_C_BALANCED,3.0,prior_hlc::previous_mid,4300.3225,30.1275,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4323.89,6.56,False,False,ORIGINAL_ORACLE_PRESERVED,23.5675,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
2026-01-02,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4308.24,4308.89,0.65,True,True,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,3.0,red_box_edge::red_edge_1,4276.755,31.485,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4308.89,0.65,True,True,ORIGINAL_ORACLE_PRESERVED,30.835,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-06,2026-01-05,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4448.89,PREV_CLOSE_PROXY,,NEUTRAL,4459.82,4455.78,4.04,False,True,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2.0,prior_hlc::previous_high,4443.270435,16.549565,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4455.78,4.04,False,True,ORIGINAL_ORACLE_PRESERVED,12.509565,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-06,2026-01-05,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4448.89,PREV_CLOSE_PROXY,,NEUTRAL,4437.39,4439.9225,2.5325,True,True,MODE_D_NEAREST_VALID_LADDER,2.0,red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,4425.0825,12.3075,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4439.9225,2.5325,True,True,ORIGINAL_ORACLE_PRESERVED,9.775,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-06,2026-01-05,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4448.89,PREV_CLOSE_PROXY,,NEUTRAL,4417.98,4420.315,2.335,True,True,MODE_D_NEAREST_VALID_LADDER,1.0,red_box_midline::red_mid_1,4400.760814,17.219186,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4420.315,2.335,True,True,ORIGINAL_ORACLE_PRESERVED,14.884186,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-06,2026-01-05,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4448.89,PREV_CLOSE_PROXY,,NEUTRAL,4398.56,4385.75026,12.80974,False,False,MODE_C_BALANCED,1.0,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,4371.82638,26.73362,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4385.75026,12.80974,False,False,ORIGINAL_ORACLE_PRESERVED,13.92388,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
2026-01-07,2026-01-06,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4494.54,PREV_CLOSE_PROXY,,NEUTRAL,4510.43,4514.9625,4.5325,False,True,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,green_box_quarter::green_box_2_75pct,4494.564595,15.865405,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4514.9625,4.5325,False,True,ORIGINAL_ORACLE_PRESERVED,11.332905,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-07,2026-01-06,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4494.54,PREV_CLOSE_PROXY,,NEUTRAL,4491.87,4486.8375,5.0325,False,False,MODE_D_NEAREST_VALID_LADDER,2.0,red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,4482.5075,9.3625,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4486.8375,5.0325,False,False,ORIGINAL_ORACLE_PRESERVED,4.33,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
2026-01-07,2026-01-06,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4494.54,PREV_CLOSE_PROXY,,NEUTRAL,4475.3,4474.16669,1.13331,True,True,MODE_D_NEAREST_VALID_LADDER,1.0,prior_range_fraction::prev_range_0.666667,4463.379483,11.920517,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4474.16669,1.13331,True,True,ORIGINAL_ORACLE_PRESERVED,10.787207,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-07,2026-01-06,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4494.54,PREV_CLOSE_PROXY,,NEUTRAL,4455.74,4462.53,6.79,False,False,MODE_A_LIVE_PROXIMITY_HEAVY,2.0,prior_hlc::previous_mid,4462.85375,7.11375,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4462.53,6.79,False,False,ORIGINAL_ORACLE_PRESERVED,0.32375,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
2026-01-08,2026-01-07,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.36,PREV_CLOSE_PROXY,,NEUTRAL,4494.25,4490.95375,3.29625,False,True,MODE_C_BALANCED,2.0,prior_range_fraction::prev_range_0.875,4479.281875,14.968125,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4490.95375,3.29625,False,True,ORIGINAL_ORACLE_PRESERVED,11.671875,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-08,2026-01-07,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.36,PREV_CLOSE_PROXY,,NEUTRAL,4477.38,4474.09331,3.28669,False,True,MODE_C_BALANCED,1.0,prior_range_fraction::prev_range_0.618 | red_box_midline::red_mid_1 | green_box_edge::green_edge_1,4467.191967,10.188033,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4474.09331,3.28669,False,True,ORIGINAL_ORACLE_PRESERVED,6.901343,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-08,2026-01-07,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.36,PREV_CLOSE_PROXY,,NEUTRAL,4457.79,4462.045,4.255,False,True,MODE_C_BALANCED,3.0,prior_hlc::previous_mid,4441.15875,16.63125,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4462.045,4.255,False,True,ORIGINAL_ORACLE_PRESERVED,12.37625,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-08,2026-01-07,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.36,PREV_CLOSE_PROXY,,NEUTRAL,4438.21,4433.65875,4.55125,False,True,MODE_C_BALANCED,1.0,red_box_quarter::red_box_2_25pct,4420.2725,17.9375,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4433.65875,4.55125,False,True,ORIGINAL_ORACLE_PRESERVED,13.38625,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-09,2026-01-08,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4477.28,PREV_CLOSE_PROXY,,NEUTRAL,4487.52,4479.44,8.08,False,False,MODE_C_BALANCED,2.0,prior_hlc::previous_high,4476.138345,11.381655,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4479.44,8.08,False,False,ORIGINAL_ORACLE_PRESERVED,3.301655,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
2026-01-09,2026-01-08,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4477.28,PREV_CLOSE_PROXY,,NEUTRAL,4468.29,4469.02,0.73,True,True,MODE_C_BALANCED,2.0,red_box_quarter::red_box_1_25pct | green_box_quarter::green_box_2_25pct,4463.81,4.48,False,True,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4469.02,0.73,True,True,ORIGINAL_ORACLE_PRESERVED,3.75,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
2026-01-09,2026-01-08,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4477.28,PREV_CLOSE_PROXY,,NEUTRAL,4426.62,4428.6,1.98,True,True,MODE_C_BALANCED,1.0,red_box_edge::red_edge_1,4443.8075,17.1875,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4428.6,1.98,True,True,ORIGINAL_ORACLE_PRESERVED,15.2075,True,True,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,False,False
2026-01-12,2026-01-09,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4509.3,PREV_CLOSE_PROXY,,NEUTRAL,4544.9,4523.6025,21.2975,False,False,MODE_D_NEAREST_VALID_LADDER,1.0,green_box_midline::green_mid_2,4509.677927,35.222072,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4523.6025,21.2975,False,False,ORIGINAL_ORACLE_PRESERVED,13.924572,True,False,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,False,False
