level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,superset_audited_candidate_price,superset_audited_abs_error,superset_audited_within_5,ladder_selector_candidate_price,ladder_selector_abs_error,ladder_selector_within_3,ladder_selector_within_5,ladder_selector_source_family,ladder_selector_source_type,ladder_selector_score,ladder_selector_valid_day
2025-12-05,2025-12-04,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4205.56,4202.011459,3.548541,True,4208.366696,2.806696,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_superset_mean,40.181167,True
2025-12-05,2025-12-04,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4183.25,4185.268125,2.018125,True,4185.997162,2.747162,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,49.678664,True
2025-12-05,2025-12-04,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4164.02,4163.6675,0.3525,True,4162.200482,1.819519,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,35.144866,True
2025-12-05,2025-12-04,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4143.27,4145.07,1.8,True,4144.671875,1.401875,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,38.484091,True
2025-12-08,2025-12-05,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4209.43,4233.6205,24.1905,False,4239.2805,29.8505,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,32.574721,True
2025-12-08,2025-12-05,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4188.47,4206.544375,18.074375,False,4207.214962,18.744962,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,42.89048,True
2025-12-08,2025-12-05,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4168.88,4174.21625,5.33625,False,4172.787945,3.907945,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,38.387554,True
2025-12-08,2025-12-05,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4144.37,4149.90375,5.53375,False,4149.4475,5.0775,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,38.729007,True
2025-12-09,2025-12-08,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,4214.14,4202.59804,11.54196,False,4208.228224,5.911776,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,34.470041,True
2025-12-09,2025-12-08,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,4191.11,4173.4525,17.6575,False,4173.732567,17.377433,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,41.436716,True
2025-12-09,2025-12-08,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,4169.53,4155.2575,14.2725,False,4153.747779,15.782221,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,38.136448,True
2025-12-09,2025-12-08,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,4149.41,4137.0625,12.3475,False,4136.569375,12.840625,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,42.487105,True
2025-12-10,2025-12-09,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,4215.84,4202.021675,13.818325,False,4202.970946,12.869054,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_q25,45.718055,True
2025-12-10,2025-12-09,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,4194.44,4181.53625,12.90375,False,4182.170959,12.269041,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,52.711194,True
2025-12-10,2025-12-09,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,4173.28,4160.365,12.915,False,4159.861094,13.418906,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_q25,47.326924,True
2025-12-10,2025-12-09,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,4152.33,4140.05,12.28,False,4139.52,12.81,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,54.214579,True
2025-12-11,2025-12-10,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,4212.52,4217.126468,4.606468,True,4226.745386,14.225386,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,42.955281,True
2025-12-11,2025-12-10,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,4192.13,4194.393125,2.263125,True,4195.273214,3.143214,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,48.065242,True
2025-12-11,2025-12-10,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,4173.9,4173.5775,0.3225,True,4172.671918,1.228082,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,37.525674,True
2025-12-11,2025-12-10,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,4154.37,4151.84,2.53,True,4150.166716,4.203284,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,38.377526,True
2025-12-12,2025-12-11,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,4258.86,4265.5675,6.7075,False,4271.276526,12.416526,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,46.839761,True
2025-12-12,2025-12-11,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,4245.23,4257.357084,12.127084,False,4258.175542,12.945542,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,50.539514,True
2025-12-12,2025-12-11,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,4231.66,4235.54974,3.88974,True,4235.230827,3.570827,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,52.331672,True
2025-12-12,2025-12-11,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,4215.76,4215.4075,0.3525,True,4216.6375,0.8775,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,64.20483,True
2025-12-15,2025-12-12,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,4304.36,4299.72,4.64,True,4305.180696,0.820696,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,44.202637,False
2025-12-15,2025-12-12,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,4285.43,4305.058542,19.628542,False,4305.628047,20.198047,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,50.362146,False
2025-12-15,2025-12-12,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,4264.18,4259.2575,4.9225,True,4262.063125,2.116875,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent8_median,50.189423,False
2025-12-15,2025-12-12,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,4244.2,4243.53875,0.66125,True,4241.990047,2.209953,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,52.75522,False
2025-12-16,2025-12-15,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,4320.99,4317.19125,3.79875,True,4322.20375,1.21375,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,37.530667,True
2025-12-16,2025-12-15,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,4301.91,4299.365625,2.544375,True,4284.964687,16.945312,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_q25,36.072794,True
2025-12-16,2025-12-15,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,4281.92,4267.17375,14.74625,False,4266.992725,14.927275,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,43.329366,True
2025-12-16,2025-12-15,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,4264.18,4243.40625,20.77375,False,4237.8725,26.3075,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,62.595814,True
2025-12-17,2025-12-16,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,4315.01,4306.63375,8.37625,False,4312.046702,2.963298,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,47.336996,True
2025-12-17,2025-12-16,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,4297.24,4287.4425,9.7975,False,4287.674539,9.565461,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,48.094446,True
2025-12-17,2025-12-16,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,4278.84,4264.9425,13.8975,False,4269.175625,9.664375,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent8_median,46.952857,True
2025-12-17,2025-12-16,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,4258.9,4253.25125,5.64875,False,4253.096875,5.803125,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,46.972621,True
2025-12-19,2025-12-18,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,4340.32,4344.40625,4.08625,True,4351.153,10.833,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,49.582832,True
2025-12-19,2025-12-18,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,4323.86,4324.8675,1.0075,True,4325.273456,1.413456,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,44.995642,True
2025-12-19,2025-12-18,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,4306.94,4309.473125,2.533125,True,4312.175,5.235,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_recent12_median,49.797252,True
2025-12-19,2025-12-18,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,4290.25,4290.32875,0.07875,True,4290.18875,0.06125,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,50.956864,True
2025-12-22,2025-12-19,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL,4336.01,4338.51668,2.50668,True,4345.99293,9.98293,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_median,42.636662,True
2025-12-22,2025-12-19,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL,4317.56,4317.94,0.38,True,4318.320716,0.760716,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_superset_mean,45.428048,True
2025-12-22,2025-12-19,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL,4300.17,4293.834375,6.335625,False,4315.62625,15.45625,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent8_median,40.815474,True
2025-12-22,2025-12-19,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL,4283.27,4279.31,3.96,True,4279.200625,4.069375,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,44.131693,True
2025-12-23,2025-12-22,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4443.59,PREV_CLOSE_PROXY,,NEUTRAL,4467.13,4461.6425,5.4875,False,4466.792624,0.337376,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,50.649371,True
2025-12-23,2025-12-22,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4443.59,PREV_CLOSE_PROXY,,NEUTRAL,4453.37,4443.995,9.375,False,4444.375716,8.994284,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,50.439493,True
2025-12-23,2025-12-22,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4443.59,PREV_CLOSE_PROXY,,NEUTRAL,4440.6,4413.995,26.605,False,4414.307763,26.292237,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,53.454751,True
2025-12-23,2025-12-22,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4443.59,PREV_CLOSE_PROXY,,NEUTRAL,4426.21,4379.64038,46.56962,False,4380.43163,45.77837,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,63.746792,True
2025-12-26,2025-12-24,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4479.58,PREV_CLOSE_PROXY,,NEUTRAL,4492.12,4493.934076,1.814076,True,4498.935271,6.815271,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,55.484659,True
2025-12-26,2025-12-24,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4479.58,PREV_CLOSE_PROXY,,NEUTRAL,4479.11,4477.97242,1.13758,True,4478.51093,0.59907,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,50.326529,True
2025-12-26,2025-12-24,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4479.58,PREV_CLOSE_PROXY,,NEUTRAL,4466.22,4458.10375,8.11625,False,4462.2875,3.9325,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent12_median,50.213197,True
2025-12-26,2025-12-24,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4479.58,PREV_CLOSE_PROXY,,NEUTRAL,4454.16,4431.85375,22.30625,False,4431.990625,22.169375,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,50.786417,True
2025-12-29,2025-12-26,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL,4530.28,4532.18397,1.90397,True,4537.43397,7.15397,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,46.922387,True
2025-12-29,2025-12-26,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL,4515.32,4516.700625,1.380625,True,4516.343125,1.023125,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q25,44.973576,True
2025-12-29,2025-12-26,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL,4499.26,4505.571105,6.311105,False,4507.191503,7.931503,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent20_median,48.230733,True
2025-12-29,2025-12-26,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL,4482.36,4480.91,1.45,True,4482.14,0.22,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent20_median,47.555019,True
2025-12-30,2025-12-29,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.04,PREV_CLOSE_PROXY,,NEUTRAL,4350.13,4441.09,90.96,False,4448.455402,98.325402,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,38.238499,True
2025-12-30,2025-12-29,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.04,PREV_CLOSE_PROXY,,NEUTRAL,4329.56,4411.09,81.53,False,4410.533468,80.973468,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,38.912459,True
2025-12-30,2025-12-29,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.04,PREV_CLOSE_PROXY,,NEUTRAL,4312.71,4384.883251,72.173251,False,4383.277173,70.567173,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,36.086012,True
2025-12-30,2025-12-29,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.04,PREV_CLOSE_PROXY,,NEUTRAL,4296.74,4364.28,67.54,False,4364.371875,67.631875,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,39.301983,True
2026-01-01,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4359.13,4372.0925,12.9625,False,4373.945082,14.815082,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,48.052278,True
2026-01-01,2025-12-31,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4342.0,4337.915543,4.084457,True,4335.335543,6.664457,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,48.353445,True
2026-01-01,2025-12-31,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4324.37,4309.50864,14.86136,False,4316.967703,7.402297,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_q75,53.185633,True
2026-01-01,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4308.35,4292.8225,15.5275,False,4298.885052,9.464948,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,47.905235,True
2026-01-02,2025-12-31,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4376.66,4372.0925,4.5675,True,4380.46875,3.80875,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_expanded_median,43.135768,True
2026-01-02,2025-12-31,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4352.91,4338.27136,14.63864,False,4337.500975,15.409025,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,54.164549,True
2026-01-02,2025-12-31,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4330.45,4323.89,6.56,False,4332.00625,1.55625,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_q75,52.11615,True
2026-01-02,2025-12-31,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL,4308.24,4308.89,0.65,True,4315.680625,7.440625,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,46.949015,True
2026-01-05,2026-01-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.72,PREV_CLOSE_PROXY,,NEUTRAL,4375.02,4355.89875,19.12125,False,4356.006495,19.013505,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_recent8_median,42.226515,True
2026-01-05,2026-01-02,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.72,PREV_CLOSE_PROXY,,NEUTRAL,4350.66,4340.6025,10.0575,False,4340.080648,10.579352,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,36.805555,True
2026-01-05,2026-01-02,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.72,PREV_CLOSE_PROXY,,NEUTRAL,4326.31,4325.30625,1.00375,True,4325.326721,0.983279,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,39.677812,True
2026-01-05,2026-01-02,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.72,PREV_CLOSE_PROXY,,NEUTRAL,4303.29,4310.01,6.72,False,4309.84125,6.55125,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,45.687746,True
2026-01-06,2026-01-05,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4448.89,PREV_CLOSE_PROXY,,NEUTRAL,4459.82,4455.78,4.04,True,4460.359087,0.539087,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,47.30795,True
2026-01-06,2026-01-05,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4448.89,PREV_CLOSE_PROXY,,NEUTRAL,4437.39,4439.9225,2.5325,True,4439.568574,2.178574,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,47.411079,True
2026-01-06,2026-01-05,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4448.89,PREV_CLOSE_PROXY,,NEUTRAL,4417.98,4420.315,2.335,True,4420.207632,2.227632,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,48.058981,True
2026-01-06,2026-01-05,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4448.89,PREV_CLOSE_PROXY,,NEUTRAL,4398.56,4385.75026,12.80974,False,4387.02026,11.53974,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent20_median,54.67824,True
2026-01-07,2026-01-06,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4494.54,PREV_CLOSE_PROXY,,NEUTRAL,4510.43,4514.9625,4.5325,True,4520.2125,9.7825,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_median,50.841404,True
2026-01-07,2026-01-06,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4494.54,PREV_CLOSE_PROXY,,NEUTRAL,4491.87,4486.8375,5.0325,False,4484.578125,7.291875,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,48.821449,True
