level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,superset_audited_candidate_price,superset_audited_abs_error,superset_audited_within_5,original_oracle_candidate_price,original_oracle_abs_error,original_oracle_mode,original_oracle_keys,superset_audited_source,rolling_candidate_price,rolling_source_family,rolling_source_type,rolling_adjustment,rolling_residual_col,rolling_prior_sample_count,rolling_min_source_date,rolling_max_source_date,rolling_lookback_days,rolling_same_day_leakage,rolling_future_leakage,rolling_date_safe,rolling_candidate_abs_error,rolling_candidate_within_3,rolling_candidate_within_5,rolling_candidate_status,rolling_candidate_score,level_date_dt,prev_date_dt,rolling_max_source_date_dt,rolling_min_source_date_dt,selector_calibrated_score,selector_learned_score,selector_static_score,selector_total_feature_weight,selector_primary_feature,selector_primary_key,selector_primary_prior_sample_count,selector_primary_prior_within_5_pct,selector_primary_prior_mean_error,selector_max_performance_date,selector_primary_max_performance_date,selector_performance_lookback_days,selector_date_safe,selector_feature_count_used
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4077.39,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_median,4.72875,original_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,5.76,False,False,ROLLING_WITHIN_10,146.7317,2026-06-30,2026-06-29,2026-06-04,2025-10-10,32.128755,19.382918,11.745837,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4077.39,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_recent20_median,4.72875,original_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,5.76,False,False,ROLLING_WITHIN_10,146.7317,2026-06-30,2026-06-29,2026-06-04,2025-10-10,32.123757,19.37792,11.745837,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.61873,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,5.95748,superset_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,6.98873,False,False,ROLLING_WITHIN_10,146.633402,2026-06-30,2026-06-29,2026-06-04,2025-10-10,35.469757,22.783882,11.685875,14.98,level_regime_family_type,lvl=L4|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL|type=superset_base_range_close_superset_median,11,30.587919,13.726359,2026-06-29,2026-06-03,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.61873,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_median,5.95748,superset_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,6.98873,False,False,ROLLING_WITHIN_10,146.633402,2026-06-30,2026-06-29,2026-06-04,2025-10-10,34.086155,21.40028,11.685875,14.98,level_regime_family_type,lvl=L4|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL|type=original_base_range_close_superset_median,11,30.587919,14.537249,2026-06-29,2026-06-03,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.61873,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent20_median,5.95748,superset_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,6.98873,False,False,ROLLING_WITHIN_10,146.633402,2026-06-30,2026-06-29,2026-06-04,2025-10-10,35.361419,22.675544,11.685875,14.98,level_regime_family_type,lvl=L4|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL|type=superset_base_range_close_superset_recent20_median,11,30.587919,13.726359,2026-06-29,2026-06-03,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.61873,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent20_median,5.95748,superset_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,6.98873,False,False,ROLLING_WITHIN_10,146.633402,2026-06-30,2026-06-29,2026-06-04,2025-10-10,33.991881,21.306006,11.685875,14.98,level_regime_family_type,lvl=L4|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL|type=original_base_range_close_superset_recent20_median,11,30.587919,14.537249,2026-06-29,2026-06-03,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.61873,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_median,5.95748,expanded_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,6.98873,False,False,ROLLING_WITHIN_10,146.633402,2026-06-30,2026-06-29,2026-06-04,2025-10-10,31.182027,18.496152,11.685875,14.98,level_regime_family_type,lvl=L4|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL|type=superset_base_range_close_expanded_median,11,30.587919,13.920138,2026-06-29,2026-06-03,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.61873,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent20_median,5.95748,expanded_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,6.98873,False,False,ROLLING_WITHIN_10,146.633402,2026-06-30,2026-06-29,2026-06-04,2025-10-10,31.039969,18.354094,11.685875,14.98,level_regime_family_type,lvl=L4|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL|type=superset_base_range_close_expanded_recent20_median,11,30.587919,13.920138,2026-06-29,2026-06-03,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4077.39,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_original_median,4.72875,original_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,5.76,False,False,ROLLING_WITHIN_10,145.9817,2026-06-30,2026-06-29,2026-06-04,2025-10-10,31.062071,18.361234,11.700837,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4077.39,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_original_recent20_median,4.72875,original_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,5.76,False,False,ROLLING_WITHIN_10,145.9817,2026-06-30,2026-06-29,2026-06-04,2025-10-10,31.06867,18.367833,11.700837,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.61873,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_median,5.95748,expanded_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,6.98873,False,False,ROLLING_WITHIN_10,145.883402,2026-06-30,2026-06-29,2026-06-04,2025-10-10,29.043339,16.402464,11.640875,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.61873,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_recent20_median,5.95748,expanded_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,6.98873,False,False,ROLLING_WITHIN_10,145.883402,2026-06-30,2026-06-29,2026-06-04,2025-10-10,28.688639,16.047764,11.640875,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4075.9575,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,3.29625,superset_residual,165.0,2025-10-02,2026-06-29,1.0,False,False,True,4.3275,False,True,ROLLING_WITHIN_5,144.7213,2026-06-30,2026-06-29,2026-06-29,2025-10-02,32.729519,13.216276,18.513243,14.98,family_type,fam=ROLLING_SOURCE_LEVEL_RESIDUAL|type=superset_base_source_superset_median,722,28.467357,21.174364,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4075.9575,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_superset_median,3.29625,superset_residual,165.0,2025-10-02,2026-06-29,1.0,False,False,True,4.3275,False,True,ROLLING_WITHIN_5,144.7213,2026-06-30,2026-06-29,2026-06-29,2025-10-02,31.895324,12.382081,18.513243,14.98,family_type,fam=ROLLING_SOURCE_LEVEL_RESIDUAL|type=original_base_source_superset_median,722,27.23448,21.3223,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4075.9575,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_original_median,3.29625,original_residual,165.0,2025-10-02,2026-06-29,1.0,False,False,True,4.3275,False,True,ROLLING_WITHIN_5,144.7213,2026-06-30,2026-06-29,2026-06-29,2025-10-02,32.88097,13.367727,18.513243,14.98,level_regime_family_type,lvl=L4|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|rows=ROWS_STANDARD_9_10|fam=ROLLING_SOURCE_LEVEL_RESIDUAL|type=superset_base_source_original_median,12,24.058523,15.647644,2026-06-29,2026-06-03,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4084.161268,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_median,11.500018,expanded_residual,165.0,2025-10-02,2026-06-29,1.0,False,False,True,12.531268,False,False,ROLLING_GT10,144.064999,2026-06-30,2026-06-29,2026-06-29,2025-10-02,33.089132,13.976233,18.112899,14.98,level_regime_family_type,lvl=L4|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|rows=ROWS_STANDARD_9_10|fam=ROLLING_SOURCE_LEVEL_RESIDUAL|type=superset_base_source_expanded_median,12,29.058523,12.896005,2026-06-29,2026-06-03,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4075.9575,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_original_median,3.29625,original_residual,165.0,2025-10-02,2026-06-29,1.0,False,False,True,4.3275,False,True,ROLLING_WITHIN_5,143.9713,2026-06-30,2026-06-29,2026-06-29,2025-10-02,31.98886,12.520617,18.468243,14.98,family_type,fam=ROLLING_SOURCE_LEVEL_RESIDUAL|type=original_base_source_original_median,722,26.960507,21.345772,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.246933,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_mean,5.585683,original_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,6.616933,False,False,ROLLING_WITHIN_10,143.663145,2026-06-30,2026-06-29,2026-06-04,2025-10-10,30.139988,17.61597,11.524019,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4072.91,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q25,0.24875,expanded_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,1.28,True,True,ROLLING_WITHIN_3,143.5901,2026-06-30,2026-06-29,2026-06-04,2025-10-10,27.667054,14.912593,11.754461,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4071.884375,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,-0.776875,superset_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,0.254375,True,True,ROLLING_WITHIN_3,143.54785,2026-06-30,2026-06-29,2026-06-04,2025-10-10,30.331694,17.603006,11.728689,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4071.884375,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_q25,-0.776875,superset_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,0.254375,True,True,ROLLING_WITHIN_3,143.54785,2026-06-30,2026-06-29,2026-06-04,2025-10-10,33.339832,20.611143,11.728689,14.98,level_regime_family_type,lvl=L4|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL|type=original_base_range_close_superset_q25,11,30.587919,17.452928,2026-06-29,2026-06-03,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4079.796491,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,7.135241,superset_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,8.166491,False,False,ROLLING_WITHIN_10,143.539181,2026-06-30,2026-06-29,2026-06-04,2025-10-10,29.208911,16.76051,11.4484,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4079.796491,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,7.135241,superset_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,8.166491,False,False,ROLLING_WITHIN_10,143.539181,2026-06-30,2026-06-29,2026-06-04,2025-10-10,30.068873,17.620472,11.4484,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4084.161268,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_expanded_median,11.500018,expanded_residual,165.0,2025-10-02,2026-06-29,1.0,False,False,True,12.531268,False,False,ROLLING_GT10,143.314999,2026-06-30,2026-06-29,2026-06-29,2025-10-02,32.209937,13.142038,18.067899,14.98,level_regime_family_type,lvl=L4|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|rows=ROWS_STANDARD_9_10|fam=ROLLING_SOURCE_LEVEL_RESIDUAL|type=original_base_source_expanded_median,12,29.058523,13.295589,2026-06-29,2026-06-03,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4083.486601,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_mean,10.825351,expanded_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,11.856601,False,False,ROLLING_GT10,143.243972,2026-06-30,2026-06-29,2026-06-04,2025-10-10,27.321271,15.052948,11.268323,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4067.932432,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q25,-4.728818,original_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,3.697568,False,True,ROLLING_WITHIN_5,143.231695,2026-06-30,2026-06-29,2026-06-04,2025-10-10,26.317379,13.781546,11.535834,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4078.246933,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_original_mean,5.585683,original_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,6.616933,False,False,ROLLING_WITHIN_10,142.913145,2026-06-30,2026-06-29,2026-06-04,2025-10-10,30.997447,18.518428,11.479019,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4072.91,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_q25,0.24875,expanded_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,1.28,True,True,ROLLING_WITHIN_3,142.8401,2026-06-30,2026-06-29,2026-06-04,2025-10-10,30.786359,18.076898,11.709461,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4071.63,4072.66125,1.03125,True,4072.66125,1.03125,MODE_C_BALANCED,green_box_quarter::green_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,4083.486601,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_mean,10.825351,expanded_residual,19.0,2025-10-10,2026-06-04,26.0,False,False,True,11.856601,False,False,ROLLING_GT10,142.493972,2026-06-30,2026-06-29,2026-06-04,2025-10-10,28.259763,16.03644,11.223323,14.98,level_rows_family,lvl=L4|rows=ROWS_STANDARD_9_10|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,4464,24.235503,16.195424,2026-06-29,2026-06-29,1,True,13
