level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,base_superset_price,base_original_price,base_superset_source,dynamic_candidate_price,dynamic_source_family,dynamic_source_type,dynamic_adjustment,dynamic_prior_sample_count,actual_published_level,dynamic_candidate_abs_error,dynamic_candidate_within_3,dynamic_candidate_within_5,dynamic_candidate_status,dynamic_candidate_score
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3946.238333,SOURCE_LEVEL_RESIDUAL,superset_base_source_original_median,-7.126667,4.0,3949.74,3.501667,False,True,DYNAMIC_WITHIN_5,11.152685
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3946.238333,SOURCE_LEVEL_RESIDUAL,original_base_source_original_median,-7.126667,4.0,3949.74,3.501667,False,True,DYNAMIC_WITHIN_5,11.152685
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3930.961667,SOURCE_LEVEL_RESIDUAL,superset_base_source_original_q25,-22.403333,4.0,3949.74,18.778333,False,False,DYNAMIC_GT10,10.541618
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3930.961667,SOURCE_LEVEL_RESIDUAL,original_base_source_original_q25,-22.403333,4.0,3949.74,18.778333,False,False,DYNAMIC_GT10,10.541618
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3962.159062,SOURCE_LEVEL_RESIDUAL,superset_base_source_original_q75,8.794062,4.0,3949.74,12.419063,False,False,DYNAMIC_GT10,11.085989
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3962.159062,SOURCE_LEVEL_RESIDUAL,original_base_source_original_q75,8.794062,4.0,3949.74,12.419063,False,False,DYNAMIC_GT10,11.085989
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3946.882396,SOURCE_LEVEL_RESIDUAL,superset_base_source_original_mean,-6.482604,4.0,3949.74,2.857604,True,True,DYNAMIC_WITHIN_3,11.178447
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3946.882396,SOURCE_LEVEL_RESIDUAL,original_base_source_original_mean,-6.482604,4.0,3949.74,2.857604,True,True,DYNAMIC_WITHIN_3,11.178447
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3946.238333,SOURCE_LEVEL_RESIDUAL,superset_base_source_original_recent8_median,-7.126667,4.0,3949.74,3.501667,False,True,DYNAMIC_WITHIN_5,11.152685
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3946.238333,SOURCE_LEVEL_RESIDUAL,original_base_source_original_recent8_median,-7.126667,4.0,3949.74,3.501667,False,True,DYNAMIC_WITHIN_5,11.152685
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3946.238333,CHANNEL_LEVEL_RESIDUAL,superset_base_channel_superset_median,-7.126667,4.0,3949.74,3.501667,False,True,DYNAMIC_WITHIN_5,11.152685
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3953.365,3953.365,ORIGINAL_ORACLE_PRESERVED,3946.238333,CHANNEL_LEVEL_RESIDUAL,original_base_channel_superset_median,-7.126667,4.0,3949.74,3.501667,False,True,DYNAMIC_WITHIN_5,11.152685
