level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,calibration_mode,base_cluster_mid,base_cluster_rank,base_selector_score,base_candidate_keys,expanded_candidate_price,expanded_source_family,expanded_source_type,expanded_adjustment,actual_published_level,expanded_candidate_abs_error,expanded_candidate_within_3,expanded_candidate_within_5,candidate_generation_status
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3884.8525,ORIGINAL_CLUSTER,base_cluster,0.0,3867.44,17.4125,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3881.8525,MICRO_OFFSET,base_plus_-3,-3.0,3867.44,14.4125,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3887.8525,MICRO_OFFSET,base_plus_+3,3.0,3867.44,20.4125,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3879.8525,MICRO_OFFSET,base_plus_-5,-5.0,3867.44,12.4125,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3889.8525,MICRO_OFFSET,base_plus_+5,5.0,3867.44,22.4125,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3876.8525,MICRO_OFFSET,base_plus_-8,-8.0,3867.44,9.4125,False,False,EXPANSION_WITHIN_10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3892.8525,MICRO_OFFSET,base_plus_+8,8.0,3867.44,25.4125,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3873.8525,MICRO_OFFSET,base_plus_-11,-11.0,3867.44,6.4125,False,False,EXPANSION_WITHIN_10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3895.8525,MICRO_OFFSET,base_plus_+11,11.0,3867.44,28.4125,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3871.8525,MICRO_OFFSET,base_plus_-13,-13.0,3867.44,4.4125,False,True,EXPANSION_WITHIN_5
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3897.8525,MICRO_OFFSET,base_plus_+13,13.0,3867.44,30.4125,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3884.5,QUARTER_ROUNDING,nearest_quarter_variant,-0.3525,3867.44,17.06,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3884.75,QUARTER_ROUNDING,nearest_quarter_variant,-0.1025,3867.44,17.31,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3884.8525,1,90.8934895000001,prior_range_fraction::prev_range_0.75,3885.0,QUARTER_ROUNDING,nearest_quarter_variant,0.1475,3867.44,17.56,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3871.403333,ORIGINAL_CLUSTER,base_cluster,0.0,3849.38,22.023333,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3868.403333,MICRO_OFFSET,base_plus_-3,-3.0,3849.38,19.023333,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3874.403333,MICRO_OFFSET,base_plus_+3,3.0,3849.38,25.023333,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3866.403333,MICRO_OFFSET,base_plus_-5,-5.0,3849.38,17.023333,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3876.403333,MICRO_OFFSET,base_plus_+5,5.0,3849.38,27.023333,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3863.403333,MICRO_OFFSET,base_plus_-8,-8.0,3849.38,14.023333,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3879.403333,MICRO_OFFSET,base_plus_+8,8.0,3849.38,30.023333,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3860.403333,MICRO_OFFSET,base_plus_-11,-11.0,3849.38,11.023333,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3882.403333,MICRO_OFFSET,base_plus_+11,11.0,3849.38,33.023333,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3858.403333,MICRO_OFFSET,base_plus_-13,-13.0,3849.38,9.023333,False,False,EXPANSION_WITHIN_10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3884.403333,MICRO_OFFSET,base_plus_+13,13.0,3849.38,35.023333,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3871.25,QUARTER_ROUNDING,nearest_quarter_variant,-0.153333,3849.38,21.87,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3871.5,QUARTER_ROUNDING,nearest_quarter_variant,0.096667,3849.38,22.12,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.403333,1,95.89618316950934,prior_hlc::previous_pivot_hlc3,3871.75,QUARTER_ROUNDING,nearest_quarter_variant,0.346667,3849.38,22.37,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3871.3175,ORIGINAL_CLUSTER,base_cluster,0.0,3832.79,38.5275,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3868.3175,MICRO_OFFSET,base_plus_-3,-3.0,3832.79,35.5275,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3874.3175,MICRO_OFFSET,base_plus_+3,3.0,3832.79,41.5275,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3866.3175,MICRO_OFFSET,base_plus_-5,-5.0,3832.79,33.5275,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3876.3175,MICRO_OFFSET,base_plus_+5,5.0,3832.79,43.5275,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3863.3175,MICRO_OFFSET,base_plus_-8,-8.0,3832.79,30.5275,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3879.3175,MICRO_OFFSET,base_plus_+8,8.0,3832.79,46.5275,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3860.3175,MICRO_OFFSET,base_plus_-11,-11.0,3832.79,27.5275,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3882.3175,MICRO_OFFSET,base_plus_+11,11.0,3832.79,49.5275,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3858.3175,MICRO_OFFSET,base_plus_-13,-13.0,3832.79,25.5275,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3884.3175,MICRO_OFFSET,base_plus_+13,13.0,3832.79,51.5275,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3871.0,QUARTER_ROUNDING,nearest_quarter_variant,-0.3175,3832.79,38.21,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3871.25,QUARTER_ROUNDING,nearest_quarter_variant,-0.0675,3832.79,38.46,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3871.3175,1,78.18522863539917,green_box_midline::green_mid_1,3871.5,QUARTER_ROUNDING,nearest_quarter_variant,0.1825,3832.79,38.71,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3850.32625,ORIGINAL_CLUSTER,base_cluster,0.0,3817.0,33.32625,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3847.32625,MICRO_OFFSET,base_plus_-3,-3.0,3817.0,30.32625,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3853.32625,MICRO_OFFSET,base_plus_+3,3.0,3817.0,36.32625,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3845.32625,MICRO_OFFSET,base_plus_-5,-5.0,3817.0,28.32625,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3855.32625,MICRO_OFFSET,base_plus_+5,5.0,3817.0,38.32625,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3842.32625,MICRO_OFFSET,base_plus_-8,-8.0,3817.0,25.32625,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3858.32625,MICRO_OFFSET,base_plus_+8,8.0,3817.0,41.32625,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3839.32625,MICRO_OFFSET,base_plus_-11,-11.0,3817.0,22.32625,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3861.32625,MICRO_OFFSET,base_plus_+11,11.0,3817.0,44.32625,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3837.32625,MICRO_OFFSET,base_plus_-13,-13.0,3817.0,20.32625,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3863.32625,MICRO_OFFSET,base_plus_+13,13.0,3817.0,46.32625,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3850.0,QUARTER_ROUNDING,nearest_quarter_variant,-0.32625,3817.0,33.0,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3850.25,QUARTER_ROUNDING,nearest_quarter_variant,-0.07625,3817.0,33.25,False,False,EXPANSION_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3850.32625,1,88.02335045099835,red_box_quarter::red_box_2_25pct,3850.5,QUARTER_ROUNDING,nearest_quarter_variant,0.17375,3817.0,33.5,False,False,EXPANSION_GT10
2025-10-03,2025-10-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3877.3225,1,78.58080550000015,prior_range_fraction::prev_range_0.75,3877.3225,ORIGINAL_CLUSTER,base_cluster,0.0,3854.23,23.0925,False,False,EXPANSION_GT10
2025-10-03,2025-10-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3877.3225,1,78.58080550000015,prior_range_fraction::prev_range_0.75,3874.3225,MICRO_OFFSET,base_plus_-3,-3.0,3854.23,20.0925,False,False,EXPANSION_GT10
2025-10-03,2025-10-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3877.3225,1,78.58080550000015,prior_range_fraction::prev_range_0.75,3880.3225,MICRO_OFFSET,base_plus_+3,3.0,3854.23,26.0925,False,False,EXPANSION_GT10
2025-10-03,2025-10-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3877.3225,1,78.58080550000015,prior_range_fraction::prev_range_0.75,3872.3225,MICRO_OFFSET,base_plus_-5,-5.0,3854.23,18.0925,False,False,EXPANSION_GT10
2025-10-03,2025-10-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3877.3225,1,78.58080550000015,prior_range_fraction::prev_range_0.75,3882.3225,MICRO_OFFSET,base_plus_+5,5.0,3854.23,28.0925,False,False,EXPANSION_GT10
2025-10-03,2025-10-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3877.3225,1,78.58080550000015,prior_range_fraction::prev_range_0.75,3869.3225,MICRO_OFFSET,base_plus_-8,-8.0,3854.23,15.0925,False,False,EXPANSION_GT10
2025-10-03,2025-10-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3877.3225,1,78.58080550000015,prior_range_fraction::prev_range_0.75,3885.3225,MICRO_OFFSET,base_plus_+8,8.0,3854.23,31.0925,False,False,EXPANSION_GT10
2025-10-03,2025-10-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3877.3225,1,78.58080550000015,prior_range_fraction::prev_range_0.75,3866.3225,MICRO_OFFSET,base_plus_-11,-11.0,3854.23,12.0925,False,False,EXPANSION_GT10
2025-10-03,2025-10-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,3877.3225,1,78.58080550000015,prior_range_fraction::prev_range_0.75,3888.3225,MICRO_OFFSET,base_plus_+11,11.0,3854.23,34.0925,False,False,EXPANSION_GT10
